"","B.cell_TIMER","T.cell.CD4._TIMER","T.cell.CD8._TIMER","Neutrophil_TIMER","Macrophage_TIMER","Myeloid.dendritic.cell_TIMER","B.cell.naive_CIBERSORT","B.cell.memory_CIBERSORT","B.cell.plasma_CIBERSORT","T.cell.CD8._CIBERSORT","T.cell.CD4..naive_CIBERSORT","T.cell.CD4..memory.resting_CIBERSORT","T.cell.CD4..memory.activated_CIBERSORT","T.cell.follicular.helper_CIBERSORT","T.cell.regulatory..Tregs._CIBERSORT","T.cell.gamma.delta_CIBERSORT","NK.cell.resting_CIBERSORT","NK.cell.activated_CIBERSORT","Monocyte_CIBERSORT","Macrophage.M0_CIBERSORT","Macrophage.M1_CIBERSORT","Macrophage.M2_CIBERSORT","Myeloid.dendritic.cell.resting_CIBERSORT","Myeloid.dendritic.cell.activated_CIBERSORT","Mast.cell.activated_CIBERSORT","Mast.cell.resting_CIBERSORT","Eosinophil_CIBERSORT","Neutrophil_CIBERSORT","B.cell.naive_CIBERSORT.ABS","B.cell.memory_CIBERSORT.ABS","B.cell.plasma_CIBERSORT.ABS","T.cell.CD8._CIBERSORT.ABS","T.cell.CD4..naive_CIBERSORT.ABS","T.cell.CD4..memory.resting_CIBERSORT.ABS","T.cell.CD4..memory.activated_CIBERSORT.ABS","T.cell.follicular.helper_CIBERSORT.ABS","T.cell.regulatory..Tregs._CIBERSORT.ABS","T.cell.gamma.delta_CIBERSORT.ABS","NK.cell.resting_CIBERSORT.ABS","NK.cell.activated_CIBERSORT.ABS","Monocyte_CIBERSORT.ABS","Macrophage.M0_CIBERSORT.ABS","Macrophage.M1_CIBERSORT.ABS","Macrophage.M2_CIBERSORT.ABS","Myeloid.dendritic.cell.resting_CIBERSORT.ABS","Myeloid.dendritic.cell.activated_CIBERSORT.ABS","Mast.cell.activated_CIBERSORT.ABS","Mast.cell.resting_CIBERSORT.ABS","Eosinophil_CIBERSORT.ABS","Neutrophil_CIBERSORT.ABS","B.cell_QUANTISEQ","Macrophage.M1_QUANTISEQ","Macrophage.M2_QUANTISEQ","Monocyte_QUANTISEQ","Neutrophil_QUANTISEQ","NK.cell_QUANTISEQ","T.cell.CD4...non.regulatory._QUANTISEQ","T.cell.CD8._QUANTISEQ","T.cell.regulatory..Tregs._QUANTISEQ","Myeloid.dendritic.cell_QUANTISEQ","uncharacterized.cell_QUANTISEQ","Myeloid.dendritic.cell.activated_XCELL","B.cell_XCELL","T.cell.CD4..memory_XCELL","T.cell.CD4..naive_XCELL","T.cell.CD4...non.regulatory._XCELL","T.cell.CD4..central.memory_XCELL","T.cell.CD4..effector.memory_XCELL","T.cell.CD8..naive_XCELL","T.cell.CD8._XCELL","T.cell.CD8..central.memory_XCELL","T.cell.CD8..effector.memory_XCELL","Class.switched.memory.B.cell_XCELL","Common.lymphoid.progenitor_XCELL","Common.myeloid.progenitor_XCELL","Myeloid.dendritic.cell_XCELL","Endothelial.cell_XCELL","Eosinophil_XCELL","Cancer.associated.fibroblast_XCELL","Granulocyte.monocyte.progenitor_XCELL","Hematopoietic.stem.cell_XCELL","Macrophage_XCELL","Macrophage.M1_XCELL","Macrophage.M2_XCELL","Mast.cell_XCELL","B.cell.memory_XCELL","Monocyte_XCELL","B.cell.naive_XCELL","Neutrophil_XCELL","NK.cell_XCELL","T.cell.NK_XCELL","Plasmacytoid.dendritic.cell_XCELL","B.cell.plasma_XCELL","T.cell.gamma.delta_XCELL","T.cell.CD4..Th1_XCELL","T.cell.CD4..Th2_XCELL","T.cell.regulatory..Tregs._XCELL","immune.score_XCELL","stroma.score_XCELL","microenvironment.score_XCELL","B.cell_EPIC","Cancer.associated.fibroblast_EPIC","T.cell.CD4._EPIC","T.cell.CD8._EPIC","Endothelial.cell_EPIC","Macrophage_EPIC","NK.cell_EPIC","uncharacterized.cell_EPIC","T.cell_MCPCOUNTER","T.cell.CD8._MCPCOUNTER","cytotoxicity.score_MCPCOUNTER","NK.cell_MCPCOUNTER","B.cell_MCPCOUNTER","Monocyte_MCPCOUNTER","Macrophage.Monocyte_MCPCOUNTER","Myeloid.dendritic.cell_MCPCOUNTER","Neutrophil_MCPCOUNTER","Endothelial.cell_MCPCOUNTER","Cancer.associated.fibroblast_MCPCOUNTER"
"TCGA.PD.A5DF.01A.11R.A27V.07",0.0982518951027391,0.116006344341621,0.207220858091266,0.125057418839521,0.0451395243449045,0.517520013043412,0.00389653762644975,0.00418116544608776,0.00714362111738367,0,0,0.209821875501531,0,0.00258666909410349,0.081861700099581,0,0.0914885281855196,0,0.0447458281057838,0.397234329418127,0.0500789948653854,0.052102862356112,3.33234052603849e-05,0.00123601440619818,0.053588550372477,0,0,0,0.0250655348063128,0.0268964804313604,0.0459532797900986,0,0,1.34973610618034,0,0.0166394503085394,0.526597582228289,0,0.588524764151164,0,0.287839671869079,2.55531753182746,0.322146713108269,0.335165789502609,0.00021436183979059,0.00795099780619661,0.344722880503794,0,0,0,0.00672592175416564,0.0134128573987714,0.0210274107735837,0,0.205409086675491,0.0118829613549553,0,0,0.00221817507949052,0,0.739323586963542,0.0727799290076999,4.78656280957249e-19,0.00311968629486146,4.26328330545053e-18,4.31812591376967e-19,9.73615110536237e-19,0.0469848006045253,0.00126787709801834,0.00090653217518324,0,0,3.742730128475e-19,0.0878345599995702,0,0,0.0778227914307385,2.17651799652504e-18,0.075513741154609,0,0.0595463622186487,0.0544483413319276,0.0135836850096348,0.0686210314102702,0.00377684149871608,0,0.00245101865198145,0,8.76998820196071e-19,0,0.0111238062294468,2.67774330059179e-19,0.0191147716567776,0,0.016130768957931,0.0231965504853118,0.00814169337963521,0.0410551557718723,0.126288194134941,0.167343349906814,0.0192236992366125,0.0128720510781091,0.175831000627496,0.0660375435483251,0.118045183528205,0.00924810746172426,6.92178970789896e-10,0.598742413827349,4.87861278626104,3.36113042163557,3.16090329565247,1.66504763730206,3.79863887533338,9.67295369462787,9.67295369462787,4.14079240984722,6.57137380649378,8.65086699123011,12.3950723042756
"TCGA.BC.4072.01B.11R.A155.07",0.106473938960914,0.117584682606726,0.219809985537879,0.129104240228968,0.0414471016745667,0.517154636278902,0.063536448781888,0,0.0156998033675264,0.131626918297353,0,0.247696409637771,0,0.0396723669901675,0.0665404964242632,0,0.0299778256561654,0.0291521714690392,0.0112679426706953,0.0263229260502797,0.0919108606483183,0.192838099165346,0.0138428605022473,0,0.011189677096318,0,0,0.0287251932426229,0.665956841978672,0,0.164557378808122,1.37964662031407,0,2.59622817916837,0,0.415825636168106,0.697443746258408,0,0.314212369216614,0.305558280649081,0.118104862019171,0.275903564649328,0.96336304081169,2.02123118297307,0.145093845198598,0,0.117284521950639,0,0,0.301082911365632,0.0123194908127044,0.0269493217843303,0.0411458174198722,0,0.055583668436041,0.0329414313987091,0.00365761078656432,0.00493083456041956,0.0114745591633786,0,0.810997265637981,0.101864867583745,0.0205428917004544,0.00540272576765488,0.0154182303528303,2.45773849568768e-19,0,0.00441719574789774,0.00728854023913238,0.0519278627313332,0.0326939567819122,0.0111553833366144,0.0256887201677186,0.0496397260591606,1.85655435327287e-19,0.00246725033116447,0.0266491834927952,2.02881732265539e-18,0,0,0.0076312122538624,0.0248101240637659,0.00998847111901117,0.0236895460007465,0.00047493960789694,7.78483927085432e-20,0.0128032208979738,2.28482112237019e-18,0,2.90170020940949e-19,0.0130643238042066,0.0304753268543783,0.00479616231373475,0.00479876764571037,0.0104962994561894,0.0654815383432345,0.00967787192364279,0.0753508595550591,0.0385275307555193,0.113878390310578,0.0250025667839082,0.0119114971542822,0.185116450235659,0.098755347322634,0.111288537931505,0.00874658011358348,2.84450361059436e-10,0.559179020173978,6.33740443097419,6.41981085459162,4.99897211320463,2.1611780705076,6.2524463725245,9.98342408100628,9.98342408100628,6.08624967683748,7.68175479639357,7.92595141016114,11.978751291771
"TCGA.DD.AAD8.01A.11R.A41C.07",0.0987999865433171,0.108192989057908,0.213771733498729,0.117957361239295,0.043370181872486,0.496368326200244,0,0.0113597511083902,0.00398219065663908,0,0,0.344729305346558,0,0.0222396302809811,0,0,0.0416720426170164,0.0540605323833861,0.0177928540233268,0.00268556694473111,0.0953836412808392,0.299461271458614,0,0,0.106633213899519,0,0,0,0,0.054077407396727,0.018956977526687,0,0,1.64106298711488,0,0.105870413496025,0,0,0.198377235922865,0.257351891417856,0.0847018043431661,0.0127844788477929,0.454068049494277,1.4255672524593,0,0,0.507620958861285,0,0,0,0.0146876665836817,0.029909380383018,0.0396749216109105,0,0.0496551687431828,0.0572972815880635,0,0,0,0,0.808775581091144,0,0.00621549755609157,0.00106481000938636,0,3.79205959971729e-18,0.00093795457999393,0.0182548094554047,0.0071119270393967,0.00370652264078401,0,0,0.00441344831068307,0.0240037967719247,9.17700436747644e-19,1.49826971791916e-20,0.0248198411277841,0,1.26286892852904e-17,2.033423286546e-18,0.00194307830672165,0,0,0.0213337898568397,0.0059792401113794,0.0129435187909303,0,0,0,0,0.0396951066644017,0.00200353722339625,0.0244052600190409,0,0.0330573127235986,0.046802393957368,0.00193489402771135,0.0106008402055033,0.0488006886273015,0.0594015288328048,0.019307383789195,0.0101384008099469,0.156409615296214,0.0759496225466842,0.110154407289696,0.00858619715628129,3.67306148331729e-12,0.619454373108309,4.21215428744473,4.28414116632518,3.86345992096118,2.34725451987818,2.94129190525274,8.07243526476617,8.07243526476617,3.4122948416768,6.44047201354661,7.69324774082846,10.6648536581389
"TCGA.RC.A6M5.01A.11R.A32O.07",0.102965301396835,0.120486668251972,0.207809605645862,0.116886140328503,0.0463462519312845,0.504151701205494,0.0590099403688161,0,0.0883163682086574,0.0925226378525628,0,0.210581521634938,0,0,0.0227491261491089,0,0.0483773157822485,0.0293433160375346,0.0272891518869257,0.036627789844331,0.025495372199235,0.323516444817067,0,0,0.0361710152185748,0,0,0,0.294969569617711,0,0.441461912313225,0.462487548651853,0,1.05262165014702,0,0,0.113714738693885,0,0.241820885199384,0.146676733591855,0.136408702279804,0.183089210714399,0.127442239694684,1.61714290669528,0,0,0.180805957860227,0,0,0,0.00616426014388215,0.00057386766906304,0.025983704327542,0,0.187866126987471,0.0210385250353544,0,0,0,0,0.758373515836687,0.0588738619001273,0,2.14165382419306e-18,0,0,2.67488282438004e-18,1.27220317588076e-18,8.18530419779904e-19,0,6.08668767825422e-18,5.54778748725688e-20,0,0.0333067866143749,2.72347038846001e-18,6.28666596884977e-19,0.291293104686419,1.7910739594464e-17,0.220227171564571,5.34848134524766e-18,0.321664391857055,0.0334707388739294,0.0154312882632882,0.027497694261091,1.58776550441273e-18,6.1324251937985e-18,3.23736043970787e-17,1.51152806987764e-18,1.61669050250049e-17,2.02988341043261e-18,0,0,0,8.37721042284196e-19,0.00729350360664303,3.0854993050982e-20,2.31639458068141e-18,0.022313825915953,0.298473886683363,0.320787712599316,0.023572393689047,0.0133694412931895,0.174443034766499,0.0710422611187007,0.14668229699343,0.00785053436891322,3.86280165820484e-11,0.563040037731593,4.15276623000662,3.29042302211041,3.86681917655857,2.35998988381287,4.66828244119147,8.28804514019714,8.28804514019714,4.65904252797445,7.09791047851594,9.74312370647819,12.5999990299327
"TCGA.DD.A3A1.01A.11R.A213.07",0.0956825164129723,0.115698369530827,0.210495520554138,0.127301314860046,0.0469717368912884,0.506287915463181,0.00216139469467895,0,0,0,0,0.206010109519626,0.00169842002794012,0,0.0549849666057981,0,0.0221602543097348,0.0105835444735833,0.0221720764532282,0.0642548650343305,0.0394015654298096,0.419255886251897,0,0,0.102388557474574,0,0.00366984249383487,0.051258517230964,0.0160470466228601,0,0,0,0,1.52950029921906,0.0126097401093153,0,0.408230077020111,0,0.164526467543482,0.0785764081039029,0.164614239799187,0.477053458810604,0.292532760917017,3.11272104542297,0,0,0.760173030630081,0,0.027246357984546,0.380563447226438,0.00415627699741828,0.0185956049943188,0.0207031476911406,0,0.11371798674236,0.0269572969500411,0,0,0,0,0.815869686624721,0.0794010927986682,0.00393652105062955,2.53418938845249e-20,2.38525372264584e-20,7.04176021045726e-19,1.10887767653596e-18,0.0359121591334154,0.00068387946338086,0,0.00579707448343167,6.20941309719051e-19,1.7537118016059e-19,0.0530380411535764,0,0,0.014546817151974,0,1.00835214375137e-17,1.8642793241268e-18,2.77249003066399e-18,0.0437044980206776,0.0176408257767077,0.0422393385283967,0.0039964413147198,0.00729232291447726,0.0100024458673633,0,0,1.2527821018134e-17,0.0304001516126541,0.00343518458231549,0.0226355060778124,0,0.0559500257560434,0.0691340899687012,0,0.0410932708355935,0.0376319013354205,0.078725172171014,0.0112100833977347,0.00693091364930502,0.146512030538881,0.0990994902727688,0.104473003994268,0.0092648838254566,2.42186790691138e-10,0.622509594079398,5.39244622950442,6.33825705734582,4.02625291885943,2.77886755678961,2.37276883676461,9.21513723544119,9.21513723544119,4.39588201957748,8.01520679436003,7.05841210612064,6.95968959883806
"TCGA.CC.A7IG.01A.11R.A33J.07",0.0989307385013992,0.124455553792321,0.189658194552354,0.120228852168697,0.0475946041261492,0.505020929936816,0.0681785895942469,0,0.0478850289504003,0.0445624451282322,0,0.0561048884318183,0,0.048076896461962,0.0528647957299412,0,0,0.0443089021713531,0.00683847360268474,0.123717524881057,0.0387265532577955,0.432922805708877,0.00229087934404948,0,0.0334962053693072,0,0,2.60113682750764e-05,0.32271925283929,0,0.226660904208041,0.210933653542291,0,0.2655691146312,0,0.22756909753301,0.250232330721431,0,0,0.209733523206747,0.0323695034578106,0.585609462301197,0.18330981040786,2.04921406011671,0.0108437395765517,0,0.158552273287953,0,0,0.00012312324712227,0.00680152100800042,0.0144182168544533,0.0184907369825242,0.0289566065541144,0.0746608786973727,0.0186373687302557,0.0326670388122602,0,0.0004234745376574,0.00106105703855646,0.803883100784805,0.0216462537982689,1.47577459598725e-20,0,0,0,0,0.001910875477479,0.00987665779722015,0,0,1.67173333821925e-18,0,0.063120220633439,1.18914077988606e-18,0,0.0334619874359854,2.8645737615157e-18,2.11953697056122e-18,0,0.0103001105795879,0.0112322494319192,0.00785909097024932,0.00953519132956971,1.01033534255242e-19,0.00115885285204686,0.00626020433550933,0,0,3.59854811459481e-18,0.0986526694785548,0.00083650026631997,0.011013040142809,0,0.160622510246388,0.0470196510581273,7.31964121037786e-18,0.0116616358449524,0.0230263537690852,0.0346879896140376,0.0143180465914426,0.0105550421837927,0.148028171460061,0.0628242689059478,0.111154750725053,0.00871764986262347,3.17861524736842e-10,0.644402069953217,3.99669096518106,2.21269199580505,2.51082462290069,0.626134356777908,3.11549094239459,8.08256348287691,8.08256348287691,5.24450853245719,6.0919942797933,7.46470545275764,10.6083242467188
"TCGA.2Y.A9H3.01A.11R.A38B.07",0.113909408804754,0.126418481474866,0.222200563699482,0.121570619099833,0.0478470992874033,0.511819685038167,0.0623122670607062,0,0.0683261818900381,0.155306715904579,0,0.141631309362136,0,0,0.0672050881014062,0,0,0.0352003296685894,0.0594608795258503,0.0300840409939395,0.05450541710845,0.0861286020223549,0.0002690271839937,0,0.239570141177957,0,0,0,0.899001431008471,0,0.985766337704375,2.24066570563739,0,2.04336570948573,0,0,0.969591915430623,0,0,0.507847784019836,0.85786344012623,0.434033251875118,0.786369206090234,1.24260823945664,0.00388135169524321,0,3.45636437101641,0,0,0,0.0142392082437225,0.00350166739371971,0.0246374244762987,0,0.121283885515451,0.0157433811785895,0,0.00626204678165054,0.00736412930777145,0.00126526061697135,0.805702996485826,0.173747113168648,0.085626964661424,0,0.0334126564005466,0,0.00436363146078359,0.0427942434597677,0.015483425839347,0.0384069001970941,0.0185099857618082,0.0108198321071586,0.0081019023875404,0.0217458596984306,0.0426600815260851,0.00233478543410598,0.179703777071175,7.2008633698801e-19,0,0.0314431997562004,0.142837438935448,0.0504528347982331,0.0280619195028296,0.0434269241007476,0.0705180698932957,0.0247208556941965,0.0202019477775381,0.00126584214435196,0,6.11529757767449e-19,0.0803780863238624,5.81908710170615e-20,0.0560082958146662,1.40947006101997e-17,0.104973316909478,1.9036843504775e-17,0,0.178361001841127,0.106967297526845,0.285328299367972,0.0424981847179651,0.0101324572327748,0.173724072991125,0.11237066784917,0.138472988165468,0.00893926070126659,2.53982997408687e-09,0.5138623658024,6.9636942816588,7.80520702293826,5.5514194505161,3.22513823322182,7.64510042957761,8.87009494768783,8.87009494768783,5.09201491888771,6.52037323109995,8.8702920564566,10.8771356873679
"TCGA.DD.AAEH.01A.11R.A41C.07",0.103019742737752,0.124321914362797,0.233247534315981,0.121720530122978,0.0425618899114703,0.510045982869356,0.0428609992335132,0,0.0115898531714851,0.427042780422566,0,0.121720625110555,0.00171850889451442,0.0318936553909368,0.0314185387619901,0,0,0.0674651299123607,0.0584933318124542,0.0250924926819567,0.0600047502578271,0.0389653251532192,0.0112636103235625,0,0.0704703988730589,0,0,0,0.504381896279347,0,0.13638767702042,5.02537624492717,0,1.4323903037138,0.0202231583604883,0.375319816920706,0.369728714740461,0,0,0.793919665114158,0.688340872748347,0.29528474061811,0.706127021349211,0.458538180196111,0.132548499464472,0,0.829285225514841,0,0,0,0.0169696142690053,0.00403709885311801,0.0328450378770767,0,0.126544559608969,0.0383149629984918,0,0.0273478661156992,0.00208367311480813,0.00440663117242862,0.747450555990403,0.0949219740214538,0,2.46078292117985e-20,0.0101436551864919,4.69668981134253e-18,0,0,0.0261119096075861,0.101695533338257,0.0994141908739931,0.0249649454497423,0,0.0227779298955997,2.46485749236961e-19,6.01127463406287e-20,0.128104242966481,9.9103761255159e-20,0.0393147076705677,0.0121133824734295,0.25656843102696,0.0417553544135587,0.0266358353880364,0.0418787262221463,0,1.63669147119927e-19,0,0,1.44991221777426e-19,7.94254787419381e-19,0.00682005292490233,0.0182221160485892,0.0120357902557789,3.80033141242035e-18,0.0797595720634252,0.0728046808842614,4.057732673057e-20,0.0956339251678769,0.128736462636216,0.224370387804093,0.0293128323806266,0.00929250012549646,0.179031161388275,0.124253135182689,0.1320772813462,0.00897307098075932,3.63801962540937e-09,0.517060014957934,6.98709226469591,8.96561643915412,6.17120197603865,4.32468637774146,5.91896899133025,9.37152868740358,9.37152868740358,5.28965957925726,7.92173627008014,8.76668602191669,9.92336443981751
"TCGA.DD.AACJ.01A.11R.A41C.07",0.0955236199810983,0.111214617485174,0.202433885130586,0.11930515004815,0.0487027795738936,0.497221066275282,0,0.00091621903443102,0,0,0,0.236626019624583,0,0,0.141982746468795,0,0.074455792956466,0.0469702330158218,0.121886213531597,0.173235151852696,0.00044076707745729,0.0160102961003994,0,0,0.168489787546184,0,0.0128282940028489,0.00615847878872141,0,0.00378214078711012,0,0,0,0.97678926815729,0,0,0.586103012822719,0,0.307352587967302,0.19389253813039,0.503144774623183,0.715112553834008,0.00181948101776976,0.0660903033221032,0,0,0.695523748953415,0,0.0529550382102085,0.0254221239005806,0.0098475292281384,0.0124094413175394,0.024667976709772,0,0.0785752639195646,0.0429865575474573,0,0,0,0,0.831513231277528,0.0151668062931774,0,0,2.19844478974511e-20,7.31944993352097e-18,2.50574344009556e-18,0.0181336082773723,0.00704846387366065,0.00478175495838038,0,2.27368322155911e-18,1.87263101181169e-19,0.0364226785727198,0,5.62135392160404e-19,0.0524872684062531,0,4.90852265816631e-18,4.92785764358595e-18,0.0388534605979618,0.0375584728239107,0,0.0573621086661114,0.00603354474246267,0,4.34860773908893e-20,1.06343308619625e-18,0,1.36372063941049e-18,0.0509120215339125,0.00757563000509607,0.020474750387575,0,0.111087059593356,8.21466148300303e-18,0,0.0322491816831692,0.0446615305951272,0.0769107122782963,0.01817354842743,0.00771914267617269,0.125205842706156,0.0702105109207969,0.109622121936529,0.00909928398504511,8.1042147639067e-10,0.659969548537449,3.37173414623557,3.23193596797028,3.14262749846656,1.50719785401744,1.81211197086293,8.63102668746169,8.63102668746169,3.68217127536504,7.10476595951094,7.59732523838622,8.13915295671034
"TCGA.DD.A4NE.01A.11R.A27V.07",0.0988703148832797,0.110485487976511,0.199526232163164,0.117545824902626,0.0486936460592809,0.48694620919306,0.0624041460723589,0,0.0158355666923125,0,0,0.202051475569003,0,0,0.0267619182311055,0,0.00044902689126068,0.0489270087346518,0.123177414850577,0.0313036826925662,0.0773518595429783,0.202892176164527,0,0,0.206072365884712,0,0,0.0027733586739468,0.177239641377419,0,0.0449760206365016,0,0,0.573864611945884,0,0,0.0760089367195734,0,0.00127532175640348,0.138962008577834,0.349847281118137,0.0889084114345486,0.219693990033565,0.576252361501556,0,0,0.585284705039503,0,0,0.0078768660052062,0.00370396716338221,0.00111078351247673,0.0254750941028776,0,0.265499020253263,0.0170061300064187,0,0,0,0,0.687205004961581,1.2733580743813e-18,1.03814469802265e-17,6.17919271732298e-19,1.94364905090425e-18,0,0,1.65395952551751e-18,0.00078843414345952,0,1.34457227719814e-19,0,0,0.0228036860578388,0,6.81724246043496e-19,0.0330033671709768,4.47999244980284e-18,0,5.29267547791489e-19,0.120006702107501,0,0,0.0155794333753186,0,5.96511435847655e-18,0,0,0,0,0,0.00632937609739246,0.0177086840045888,9.38893532925184e-18,0.0119350129982482,0.0969943323143357,7.74060532120408e-19,1.03621091173819e-17,0.0627423439166333,0.0627423439166333,0.0160122185296396,0.0112549643410085,0.142955797495949,0.0578564567674361,0.114037608211498,0.00843327993550557,4.85731235065302e-10,0.649449674233232,2.78597999244325,0.809268310239904,2.69574163818,1.81275512066471,2.18401180421696,7.80149773949069,7.80149773949069,3.06444267592403,6.56799535813144,8.27400043897682,11.1580045201155
"TCGA.DD.A1EC.01A.21R.A131.07",0.109270417781508,0.121555718836211,0.241813536434155,0.129489291126728,0.0399867371243269,0.524390316256043,0.0834070009919152,0,0.0295737081948897,0.12451547316317,0,0.182291258082771,0.00411729553865129,0.0467389953627072,0.0703238217215903,0,0.0503825894756832,0.0532415353220948,0.0204742438155233,0.0903375144198564,0.1010535477712,0.0715739209605138,0.010291451925296,0,0.0616776432541373,0,0,0,1.48610198047439,0,0.526928744538569,2.21855106965696,0,3.24796955217503,0.0733598017123422,0.832770783601667,1.2529927882806,0,0.897690422995767,0.94862961315839,0.364799284485891,1.60958621571222,1.80051884962631,1.27526639760189,0.183367665858431,0,1.09893973768282,0,0,0,0.0114531808387505,0.0507895826436397,0.042644745199766,0,0.0487318678414749,0.0386151046117643,0,0.0493946235077732,0.0291030961034203,0.0056853103924547,0.723582488860956,0.175620632062842,0.0325573135013516,0.0189016728043169,0.086371473175269,0.00018597574487187,2.93237108179427e-18,0.0280413788784823,0,0.104232671503772,0.148168696838988,0.0469329197654829,0.0160462262051473,0.0576121557077146,0,0.00317415645571529,0.063869569895399,0,0.0193264573131377,0,0.0394026192074627,0.104343434664154,0.0554976864973692,0.0416602846309271,0.00698200800630832,6.41419149304018e-19,0.0309798613378152,0.00870213730073152,1.16470226862366e-19,0.066806892375383,0.0410874608250231,0.05757286529131,0.0110242790421459,0.00214769211286395,0.0547064123973304,0.135342438672431,0.00100869909482778,0.232841542392914,0.064037294676296,0.29687883706921,0.0262263263714331,0.0104930505055348,0.199908009495326,0.129692455185547,0.127496615835321,0.00883378919996568,1.61815305938009e-09,0.497349751788718,7.52541154524668,8.38458612929407,7.07126977755518,6.65040600144709,6.45666904550937,10.3494667918185,10.3494667918185,5.46819706841594,6.55212599717684,8.12071495266144,10.4926726342302
"TCGA.CC.A7IE.01A.21R.A38B.07",0.111368160106416,0.122531707167961,0.215936671075806,0.12363921876518,0.0413412771865979,0.516381188134016,0.0299157153536187,0.0410733869982101,0.0177964559184843,0.202669529585069,0,0.127256436983753,0.0195042190002624,0.0510557811355212,0.102005755256721,0,0.0243223181013135,0.0265603858509633,0.0653970771168397,0.12592947262879,0.0420136868571553,0.119410432825806,0.00508934638749266,0,0,0,0,0,0.328415161090741,0.450904243743175,0.19536975359696,2.22490906268146,0,1.39702302812551,0.21411760170881,0.560491112715697,1.11982067447926,0,0.267010764172714,0.291580304691635,0.71793006994207,1.38245559401117,0.461226869359806,1.31088947962123,0.0558709191452714,0,0,0,0,0,0.0198624734211417,0.016528518216848,0.0262254025689547,0.00118374758197558,0.0327523328837529,0.0118878161024827,0,0.0132786842780618,0.0228536291588189,0.00432483923273289,0.851102556555231,0.132328776561845,0.0393187435201973,0.00656420837489017,0.0406811414363526,0,9.43659168662824e-20,1.11469134409937e-19,0.0129975765842812,0.0569663942520017,0.0311949480677351,0,0.0204265831953821,0.0364103965603027,3.04462128198824e-18,0,0.0839773678055766,1.3557802701183e-18,0.00919375352404962,6.80094760625412e-19,0.0140150672627613,0.0273205459270993,0.0224247270191798,0.00495132490778386,0.0141932036664393,0.00473527171714146,0.012581835089642,0.00993324565411944,1.02189211505936e-18,3.73561822588994e-18,0.0206909053811517,0.010380563067434,0.0305376811795291,0,0.0940219819143551,0.0830009749075237,0.0223329216866313,0.100253814970253,0.0601653445769428,0.160419159547196,0.0367291776217478,0.0102919446618976,0.171704150909102,0.103244795574922,0.117491052431588,0.00884072614203396,2.8161750388071e-10,0.551698152377091,6.59379021694678,7.31000197229548,4.83002630360711,1.99284740750497,7.48338328816131,9.42826760199169,9.42826760199169,5.43459345839,6.52456741118365,8.05961375744089,10.7918549954335
"TCGA.BC.A10X.01A.11R.A131.07",0.101730718205534,0.110926915875177,0.223756527047706,0.126033384719987,0.0526652937521177,0.50345315876515,0.0770203503207922,0,0.0455450040459918,0.0223427371902019,0,0.211280140392221,0,0.00469769786944427,0,0,0,0.0364865957215915,0.0678149777087167,0.0969467491611064,0.0331890883924703,0.169054865887396,0,0,0.216927349354529,0,0,0.0186944439555398,0.608414303673689,0,0.359778056150659,0.176494145159338,0,1.6689856506938,0,0.0371089792009908,0,0,0,0.288222095029639,0.535697413338787,0.765820833566881,0.262173776408002,1.33543145523401,0,0,1.7135951947194,0,0,0.147674829501601,0.0127216529126473,0.0325413610658687,0.0401176252952471,0,0.142816204328195,0.0296483875326473,0,0,0,0,0.742154768865395,0.066681689943356,0,0,1.27866433534261e-17,0,0,1.21221925752404e-17,0,5.54854708463604e-18,0,0,0,0.00134564852804881,3.67433203341433e-21,2.353527893159e-18,0.0820714356384629,2.31707208030303e-17,0.139371983987628,0.040284873635861,0.46072414890294,0.048524339499879,0.0323496569071992,0.0660127359996035,1.39677934531347e-18,1.74952746961917e-17,0,0,5.13059266136629e-19,3.59075584843444e-17,0,0,9.18340662578094e-19,0,1.88707752287525e-20,0,7.80837083754388e-19,0.032349559666586,0.167486741249608,0.199836300916194,0.0248988042644701,0.0122684938708448,0.166881420241822,0.0952764797820935,0.123515842029664,0.00949443442725992,5.48197208291167e-10,0.567664524835649,4.55650192024535,5.77753647174589,4.78718843442217,3.52518604701969,5.04138895035132,9.45242987246461,9.45242987246461,4.55615327308186,7.9650541056151,9.11292946642552,12.3429141275595
